n,alpha,mean
8117,0.0834903,0.502833
8119,0.0834756,0.502795
8121,0.0834722,0.502762
8123,0.083496,0.502866
8125,0.0834897,0.50284
8127,0.0834769,0.502797
8129,0.083475,0.502859
8131,0.0834795,0.502938
8133,0.0834741,0.502939
8135,0.0834588,0.502969
8137,0.0834608,0.50296
8139,0.0834512,0.502996
8141,0.0834563,0.503035
8143,0.0834584,0.50309
8145,0.0834433,0.503054
8147,0.0834547,0.503141
8149,0.0834597,0.503128
8151,0.0834476,0.503083
8153,0.0834458,0.503016
8155,0.0834301,0.502987
8157,0.0834243,0.503046
8159,0.0834142,0.503095
8161,0.0833985,0.503083
8163,0.0833791,0.503089
8165,0.0833752,0.503029
8167,0.0833723,0.502984
8169,0.0833973,0.503089
8171,0.0834248,0.503075
8173,0.083409,0.503054
8175,0.0834039,0.503113
8177,0.0834022,0.503172
8179,0.0833852,0.5032
8181,0.0833884,0.503274
8183,0.0834267,0.503154
8185,0.0834345,0.503078
8187,0.0834295,0.503117
8189,0.0834493,0.503022
8191,0.0834326,0.503003
8193,0.0834518,0.503098
8195,0.0834677,0.503105
8197,0.0834879,0.503007
8199,0.0834905,0.502977
8201,0.0834998,0.503054
8203,0.0835137,0.503084
8205,0.0835156,0.503083
8207,0.0835414,0.503084
8209,0.0835223,0.503076
8211,0.0835226,0.50306
8213,0.0835097,0.503076
8215,0.0835031,0.50303
8217,0.0835099,0.502992
8219,0.0835179,0.502915
8221,0.0835269,0.503
8223,0.0835113,0.503005
8225,0.0835085,0.50302
8227,0.0835279,0.503116
8229,0.0835108,0.503093
8231,0.0835163,0.503019
8233,0.0835353,0.502922
8235,0.0835194,0.502912
8237,0.0835151,0.502959
8239,0.0835023,0.502919
8241,0.0835224,0.502821
8243,0.083503,0.502808
8245,0.0834988,0.502861
8247,0.0835208,0.502963
8249,0.0835168,0.5029
8251,0.0835424,0.502907
8253,0.0835453,0.502838
8255,0.083554,0.50292
8257,0.0835371,0.502946
8259,0.083567,0.502934
8261,0.0836009,0.502937
8263,0.0835977,0.502875
8265,0.0836211,0.502868
8267,0.0836216,0.50292
8269,0.0836232,0.502962
8271,0.0836148,0.502924
8273,0.0836212,0.502882
8275,0.0836468,0.502987
8277,0.0836564,0.503
8279,0.0836479,0.503031
8281,0.083651,0.503022
8283,0.0836388,0.502996
8285,0.0836407,0.502926
8287,0.0836433,0.502919
8289,0.0836618,0.502911
8291,0.083671,0.502994
8293,0.0836949,0.502891
8295,0.0837134,0.502795
8297,0.0837235,0.502866
8299,0.0837311,0.5028
8301,0.0837207,0.502769
8303,0.0837229,0.502829
8305,0.0837349,0.502916
8307,0.08374,0.502858
8309,0.0837363,0.502868
8311,0.0837413,0.502922
8313,0.0837709,0.502813
8315,0.0837731,0.502739
8317,0.0837582,0.502705
8319,0.0837743,0.502725
8321,0.0837616,0.502748
8323,0.0837592,0.502703
8325,0.0837628,0.502708
8327,0.0837574,0.502762
8329,0.0837519,0.502817
8331,0.0837419,0.502769
8333,0.08375,0.502776
8335,0.0837557,0.50285
8337,0.0837578,0.502787
8339,0.083763,0.502863
8341,0.083755,0.502854
8343,0.0837564,0.502925
8345,0.083766,0.502845
8347,0.0837697,0.50291
8349,0.083769,0.50295
8351,0.0837788,0.503034
8353,0.0837842,0.503103
8355,0.0837655,0.503089
8357,0.0837881,0.502989
8359,0.0837984,0.503022
8361,0.0837823,0.503051
8363,0.0837667,0.503033
8365,0.0837632,0.503033
8367,0.0837652,0.503043
8369,0.0837765,0.503118
8371,0.0837671,0.503124
8373,0.0837561,0.503103
8375,0.0837588,0.503053
8377,0.0837714,0.50301
8379,0.0837886,0.502916
8381,0.0838121,0.503017
8383,0.0838183,0.503078
8385,0.0838192,0.503109
8387,0.0838502,0.502999
8389,0.0838347,0.502967
8391,0.0838657,0.502856
8393,0.0838698,0.502887
8395,0.0838549,0.50292
8397,0.0838498,0.50297
8399,0.0838403,0.502938
8401,0.083841,0.502951
8403,0.0838415,0.502905
8405,0.0838374,0.502958
8407,0.0838188,0.50297
8409,0.0838067,0.50301
8411,0.0837876,0.503019
8413,0.0837726,0.503048
8415,0.083779,0.503005
8417,0.083802,0.503004
8419,0.083789,0.502998
8421,0.0837734,0.503008
8423,0.0837588,0.502973
8425,0.0837939,0.50297
8427,0.0838023,0.502923
8429,0.0837948,0.502966
8431,0.0837882,0.503021
8433,0.0837843,0.503037
8435,0.0837758,0.503088
8437,0.0837784,0.503121
8439,0.083771,0.503084
8441,0.0837773,0.503068
8443,0.0837975,0.503046
8445,0.0838057,0.502971
8447,0.0837952,0.502928
8449,0.0838154,0.502831
8451,0.083796,0.502842
8453,0.0838029,0.502918
8455,0.0838068,0.502991
8457,0.0838239,0.503084
8459,0.0838131,0.503088
8461,0.0838112,0.503037
8463,0.083799,0.502997
8465,0.0837949,0.502947
8467,0.083802,0.502982
8469,0.0837982,0.50294
8471,0.0837958,0.502997
8473,0.083811,0.503088
8475,0.0838016,0.503046
8477,0.0838172,0.503137
8479,0.0838213,0.503078
8481,0.0838502,0.503066
8483,0.0838337,0.503093
8485,0.0838345,0.50314
8487,0.0838279,0.503162
8489,0.0838145,0.503172
8491,0.0838084,0.503215
8493,0.0838201,0.5033
8495,0.0838245,0.503226
8497,0.0838496,0.503123
8499,0.0838317,0.503143
8501,0.0838219,0.503106
8503,0.0838318,0.503024
8505,0.0838164,0.503021
8507,0.083806,0.502974
8509,0.0837952,0.503003
8511,0.0837805,0.502969
8513,0.0837923,0.503053
8515,0.0838054,0.503018
8517,0.0837879,0.502996
8519,0.0837793,0.503033
8521,0.0838045,0.50293
8523,0.0838073,0.502996
8525,0.0838198,0.503081
8527,0.0838422,0.502983
8529,0.0838462,0.503057
8531,0.0838492,0.503014
8533,0.0838444,0.503016
8535,0.0838384,0.502991
8537,0.0838203,0.502978
8539,0.083834,0.503066
8541,0.0838281,0.50301
8543,0.0838398,0.502926
8545,0.0838397,0.502859
8547,0.0838291,0.502902
8549,0.0838179,0.502891
8551,0.0838054,0.502908
8553,0.0838119,0.502835
8555,0.0838016,0.502823
8557,0.0838075,0.5029
8559,0.0837992,0.502896
8561,0.0837937,0.502946
8563,0.0837973,0.503019
8565,0.0838021,0.503082
8567,0.0838098,0.503135
8569,0.0837925,0.503114
8571,0.0837929,0.503181
8573,0.0837958,0.503145
8575,0.0837966,0.503214
8577,0.083781,0.5032
8579,0.0837875,0.503243
8581,0.0837924,0.503318
8583,0.0837929,0.503298
8585,0.0837944,0.503326
8587,0.083783,0.503342
8589,0.0837797,0.503321
8591,0.0837686,0.503345
8593,0.0837586,0.503312
8595,0.08376,0.503278
8597,0.0837727,0.503192
8599,0.0837754,0.503157
8601,0.083777,0.503203
8603,0.0837799,0.503138
8605,0.0838032,0.503039
8607,0.0838046,0.503065
8609,0.0837948,0.503065
8611,0.0837802,0.503046
8613,0.0838063,0.502944
8615,0.0838167,0.502908
8617,0.0838216,0.50284
8619,0.0838105,0.502873
8621,0.0838067,0.502866
8623,0.0838015,0.502809
8625,0.0838012,0.502848
8627,0.0837864,0.502839
8629,0.083797,0.502771
8631,0.0837867,0.502735
8633,0.083771,0.502726
8635,0.0837548,0.502715
8637,0.0837419,0.502736
8639,0.0837267,0.50275
8641,0.0837414,0.502835
8643,0.083765,0.502934
8645,0.0837749,0.503007
8647,0.083778,0.503034
8649,0.0837679,0.50308
8651,0.0837624,0.503115
8653,0.0837775,0.503117
8655,0.0837655,0.503119
8657,0.0837988,0.503008
8659,0.0838266,0.503004
8661,0.0838215,0.502956
8663,0.0838107,0.502988
8665,0.0838193,0.502966
8667,0.0838167,0.502918
8669,0.083808,0.502956
8671,0.0838139,0.502978
8673,0.0838216,0.503056
8675,0.0838238,0.503048
8677,0.0838258,0.503004
8679,0.0838309,0.502932
8681,0.0838422,0.503012
8683,0.0838313,0.503056
8685,0.0838335,0.502997
8687,0.083859,0.503007
8689,0.0838602,0.503048
8691,0.0838719,0.503049
8693,0.0838757,0.503017
8695,0.0838703,0.503071
8697,0.0838648,0.503127
8699,0.0838582,0.503073
8701,0.0838496,0.503047
8703,0.0838325,0.503035
8705,0.0838359,0.503011
8707,0.0838343,0.502986
8709,0.0838308,0.502987
8711,0.0838315,0.503037
8713,0.0838253,0.503019
8715,0.0838239,0.502956
8717,0.0838396,0.502867
8719,0.083822,0.502854
8721,0.0838228,0.502809
8723,0.0838183,0.502756
8725,0.0838368,0.502665
8727,0.0838617,0.502765
8729,0.0838588,0.502774
8731,0.0838563,0.502718
8733,0.0838403,0.502735
8735,0.0838289,0.502773
8737,0.0838291,0.502802
8739,0.0838336,0.502729
8741,0.0838438,0.502647
8743,0.0838307,0.502646
8745,0.0838347,0.502719
8747,0.083832,0.502772
8749,0.0838689,0.502772
8751,0.0838709,0.50271
8753,0.083859,0.502742
8755,0.0838511,0.502736
8757,0.083849,0.502738
8759,0.0838317,0.502759
8761,0.0838186,0.502787
8763,0.0838537,0.502783
8765,0.0838414,0.502797
8767,0.083831,0.502837
8769,0.083825,0.502886
8771,0.083831,0.50296
8773,0.0838378,0.503021
8775,0.0838469,0.503005
8777,0.0838332,0.503015
8779,0.0838173,0.50302
8781,0.0838294,0.502987
8783,0.0838197,0.502954
8785,0.0838163,0.503013
8787,0.0838167,0.503066
8789,0.0838257,0.503123
8791,0.0838206,0.503085
8793,0.0838256,0.503012
8795,0.0838086,0.503029
8797,0.0838215,0.503024
8799,0.0838037,0.503009
8801,0.0838098,0.503035
8803,0.0838179,0.503048
8805,0.0838179,0.503068
8807,0.0838087,0.503061
8809,0.0838211,0.502985
8811,0.08381,0.503027
8813,0.0838061,0.502971
8815,0.0838242,0.502974
8817,0.0838387,0.50306
8819,0.083844,0.503128
8821,0.0838397,0.503145
8823,0.0838215,0.503147
8825,0.08385,0.503251
8827,0.0838511,0.503252
8829,0.0838539,0.503216
8831,0.0838686,0.503134
8833,0.0838687,0.50318
8835,0.0838773,0.503258
8837,0.08387,0.503303
8839,0.083886,0.503287
8841,0.0838915,0.503359
8843,0.0838798,0.503333
8845,0.0838792,0.503371
8847,0.0838752,0.503392
8849,0.0838876,0.503313
8851,0.0838782,0.503355
8853,0.0838815,0.503364
8855,0.0838843,0.503361
8857,0.0838772,0.503314
8859,0.0838652,0.5033
8861,0.0838909,0.503286
8863,0.0838965,0.503308
8865,0.0838897,0.50326
8867,0.0838856,0.503247
8869,0.0838823,0.503306
8871,0.0838945,0.503273
8873,0.0838759,0.503274
8875,0.0838819,0.503309
8877,0.0838929,0.503342
8879,0.0838909,0.503281
8881,0.0839005,0.503316
8883,0.083907,0.503322
8885,0.0839215,0.503238
8887,0.083931,0.503283
8889,0.0839137,0.503286
8891,0.0838992,0.503299
8893,0.0839053,0.50335
8895,0.083904,0.503373
8897,0.0839211,0.503285
8899,0.0839475,0.503287
8901,0.0839578,0.503271
8903,0.0839488,0.503261
8905,0.083933,0.503287
8907,0.0839169,0.503312
8909,0.0839305,0.503396
8911,0.0839317,0.503411
8913,0.0839289,0.50347
8915,0.0839365,0.503412
8917,0.0839257,0.503437
8919,0.0839177,0.503395
8921,0.0839368,0.503303
8923,0.0839203,0.503324
8925,0.0839467,0.503332
8927,0.0839352,0.503296
8929,0.0839413,0.503241
8931,0.0839424,0.503245
8933,0.0839405,0.503294
8935,0.0839538,0.503211
8937,0.0839391,0.503232
8939,0.08393,0.503256
8941,0.0839136,0.503275
8943,0.0839028,0.50328
8945,0.0838976,0.503229
8947,0.0838959,0.503172
8949,0.0838883,0.503219
8951,0.0838774,0.503225
8953,0.0839018,0.503323
8955,0.0839158,0.503351
8957,0.083925,0.503424
8959,0.0839414,0.50334
8961,0.0839351,0.5033
8963,0.0839335,0.503361
8965,0.083934,0.503389
8967,0.0839493,0.503476
8969,0.083936,0.503509
8971,0.0839385,0.503443
8973,0.0839489,0.503372
8975,0.083936,0.503391
8977,0.0839381,0.503391
8979,0.083947,0.503469
8981,0.0839386,0.503446
8983,0.0839203,0.503451
8985,0.083924,0.503452
8987,0.0839184,0.503412
8989,0.0839057,0.503439
8991,0.0839037,0.503421
8993,0.0839199,0.503443
8995,0.0839027,0.503442
8997,0.0839027,0.503465
8999,0.0838845,0.503455
9001,0.0838964,0.503432
9003,0.0838797,0.503429
9005,0.0838931,0.503407
9007,0.083914,0.503416
9009,0.0839346,0.503508
9011,0.0839267,0.503534
9013,0.0839202,0.503485
9015,0.0839223,0.50352
9017,0.0839156,0.503474
9019,0.0839019,0.503503
9021,0.0839033,0.503486
9023,0.0838885,0.503457
9025,0.0838849,0.503514
9027,0.0838876,0.50357
9029,0.0838845,0.503518
9031,0.0838992,0.503433
9033,0.0838974,0.503408
9035,0.0838976,0.503462
9037,0.0838872,0.503504
9039,0.0838835,0.503546
9041,0.0838728,0.503588
9043,0.0838946,0.503682
9045,0.0839147,0.503671
9047,0.0839085,0.50362
9049,0.0844118,0.499496
9051,0.0844241,0.499416
9053,0.0844335,0.499418
9055,0.0844275,0.499463
9057,0.0844466,0.499374
9059,0.0844518,0.499411
9061,0.08447,0.49943
9063,0.0844546,0.499447
9065,0.0844853,0.499342
9067,0.0845194,0.49945
9069,0.084513,0.499405
9071,0.0845063,0.499354
9073,0.0845255,0.499348
9075,0.0845362,0.499311
9077,0.0845215,0.499308
9079,0.0845289,0.499235
9081,0.0845233,0.499197
9083,0.0845457,0.499103
9085,0.084534,0.499141
9087,0.084532,0.499198
9089,0.0845361,0.49921
9091,0.0845406,0.499174
9093,0.0845487,0.499099
9095,0.084542,0.499098
9097,0.084546,0.49908
9099,0.0845397,0.499028
9101,0.0845362,0.498984
9103,0.0845293,0.498961
9105,0.0845144,0.498957
9107,0.0845135,0.499018
9109,0.0845192,0.498946
9111,0.0845105,0.498963
9113,0.0845102,0.499018
9115,0.0844987,0.498982
9117,0.0844877,0.498965
9119,0.0844897,0.499008
9121,0.0844714,0.499012
9123,0.0844578,0.499037
9125,0.0844487,0.499024
9127,0.0844614,0.499102
9129,0.0844759,0.499122
9131,0.0844989,0.499027
9133,0.084486,0.499062
9135,0.0844961,0.498988
9137,0.0844996,0.49892
9139,0.0844875,0.498943
9141,0.084476,0.498917
9143,0.0844852,0.498994
9145,0.0844743,0.498957
9147,0.0844977,0.49897
9149,0.084501,0.498922
9151,0.0845099,0.498971
9153,0.0845159,0.499032
9155,0.0845099,0.499026
9157,0.0845046,0.499014
9159,0.0845232,0.499031
9161,0.0845475,0.499021
9163,0.0845354,0.499004
9165,0.0845198,0.499026
9167,0.0845197,0.499081
9169,0.0845077,0.499085
9171,0.0845116,0.499117
9173,0.0845158,0.499126
9175,0.084513,0.499131
9177,0.0845134,0.499173
9179,0.0845267,0.499198
9181,0.0845364,0.499271
9183,0.084543,0.499329
9185,0.084531,0.499367
9187,0.0845369,0.499439
9189,0.0845292,0.499455
9191,0.0845407,0.499378
9193,0.0845361,0.499389
9195,0.08453,0.49942
9197,0.084526,0.499452
9199,0.0845106,0.499439
9201,0.0845056,0.499493
9203,0.0844895,0.499505
9205,0.0844964,0.499526
9207,0.0844967,0.499557
9209,0.0845028,0.499485
9211,0.0844998,0.499432
9213,0.0844972,0.499453
9215,0.0844838,0.499476
9217,0.0844899,0.499426
9219,0.0844747,0.4994
9221,0.084462,0.499367
9223,0.0844642,0.499339
9225,0.0844504,0.499359
9227,0.0844327,0.49937
9229,0.0844489,0.499456
9231,0.0844519,0.499436
9233,0.084435,0.499453
9235,0.0844194,0.499437
9237,0.0844212,0.499446
9239,0.0844441,0.499438
9241,0.0844332,0.4994
9243,0.0844339,0.499337
9245,0.0844329,0.49939
9247,0.0844229,0.49943
9249,0.084422,0.499377
9251,0.0844328,0.499346
9253,0.0844176,0.499366
9255,0.0844166,0.499366
9257,0.0844153,0.499308
9259,0.084426,0.499292
9261,0.0844338,0.499301
9263,0.0844317,0.49936
9265,0.0844299,0.499314
9267,0.0844207,0.49927
9269,0.0844161,0.499219
9271,0.0844072,0.499228
9273,0.0843895,0.499222
9275,0.084419,0.499225
9277,0.0844075,0.499238
9279,0.0844016,0.499288
9281,0.0843995,0.499344
9283,0.0843837,0.499327
9285,0.0843737,0.499286
9287,0.084356,0.499294
9289,0.0843411,0.499287
9291,0.084332,0.499324
9293,0.0843244,0.499278
9295,0.084311,0.499306
9297,0.0843057,0.499337
9299,0.0843228,0.499316
9301,0.0843323,0.499247
9303,0.0843146,0.499247
9305,0.0843099,0.499287
9307,0.0842987,0.49926
9309,0.0842995,0.499196
9311,0.084323,0.499102
9313,0.0843185,0.499142
9315,0.0843099,0.499104
9317,0.0843269,0.499081
9319,0.0843153,0.49909
9321,0.0843049,0.49905
9323,0.0843005,0.499023
9325,0.0842886,0.499057
9327,0.0842971,0.498986
9329,0.0842837,0.49897
9331,0.0842791,0.499015
9333,0.0842646,0.499018
9335,0.0842705,0.498967
9337,0.0842702,0.499013
9339,0.0842712,0.499001
9341,0.0842651,0.499051
9343,0.0842548,0.499027
9345,0.0842443,0.499023
9347,0.084252,0.499005
9349,0.0842373,0.499019
9351,0.0842436,0.498963
9353,0.0842326,0.498999
9355,0.0842187,0.498994
9357,0.0842213,0.499017
9359,0.0842193,0.499045
9361,0.0842188,0.498984
9363,0.0842133,0.499014
9365,0.0841969,0.499023
9367,0.084182,0.499007
9369,0.0842094,0.499013
9371,0.084198,0.499051
9373,0.0842106,0.499131
9375,0.0842152,0.499063
9377,0.0842211,0.499121
9379,0.0842184,0.499064
9381,0.0842039,0.499073
9383,0.0842039,0.499013
9385,0.0842079,0.499029
9387,0.0841906,0.499037
9389,0.0841971,0.499109
9391,0.084204,0.499155
9393,0.0842181,0.499155
9395,0.0842166,0.499214
9397,0.0842142,0.499161
9399,0.0842051,0.499119
9401,0.0842156,0.499134
9403,0.0842427,0.499036
9405,0.0842443,0.499045
9407,0.084237,0.499004
9409,0.0842293,0.498962
9411,0.0842161,0.498994
9413,0.0842384,0.498995
9415,0.0842319,0.499008
9417,0.0842307,0.499019
9419,0.0842327,0.499076
9421,0.084229,0.499026
9423,0.0842174,0.499012
9425,0.0842066,0.498976
9427,0.0842159,0.498936
9429,0.0842043,0.498917
9431,0.0842166,0.498995
9433,0.0842335,0.499013
9435,0.0842502,0.498998
9437,0.0842652,0.498917
9439,0.0842482,0.498904
9441,0.0842467,0.498855
9443,0.0842502,0.498807
9445,0.0842652,0.498796
9447,0.0842746,0.498871
9449,0.0842794,0.498857
9451,0.0842672,0.498832
9453,0.0842828,0.498748
9455,0.0842669,0.498739
9457,0.0842494,0.498744
9459,0.0842777,0.498748
9461,0.0842912,0.498828
9463,0.0843102,0.49881
9465,0.084314,0.49887
9467,0.0843322,0.498784
9469,0.0843172,0.498799
9471,0.0843179,0.498763
9473,0.0843025,0.498786
9475,0.0842877,0.49881
9477,0.0842709,0.498797
9479,0.0842536,0.498806
9481,0.0842718,0.498721
9483,0.0842708,0.498733
9485,0.0842707,0.498678
9487,0.0842565,0.498706
9489,0.0842598,0.498765
9491,0.0842507,0.498807
9493,0.0842336,0.498813
9495,0.084222,0.498839
9497,0.0842272,0.498828
9499,0.0842204,0.498874
9501,0.0842171,0.498819
9503,0.0842263,0.498894
9505,0.0842213,0.498925
9507,0.0842079,0.498903
9509,0.084229,0.498891
9511,0.0842481,0.49888
9513,0.0842568,0.498852
9515,0.084256,0.498795
9517,0.08428,0.498798
9519,0.0842947,0.498876
9521,0.0842787,0.498877
9523,0.0842778,0.498866
9525,0.0842762,0.498904
9527,0.0842869,0.498871
9529,0.0842792,0.498826
9531,0.0842706,0.498857
9533,0.0842559,0.498879
9535,0.0842422,0.498851
9537,0.0842513,0.498845
9539,0.0842618,0.498915
9541,0.0842567,0.498957
9543,0.0842789,0.498945
9545,0.0842714,0.4989
9547,0.0842811,0.498831
9549,0.0842765,0.498836
9551,0.0842774,0.498855
9553,0.0842927,0.498774
9555,0.0843157,0.498681
9557,0.0843031,0.498705
9559,0.0843097,0.498687
9561,0.0843283,0.498679
9563,0.0843189,0.498662
9565,0.0843021,0.498674
9567,0.0843123,0.498741
9569,0.0842992,0.49875
9571,0.0842905,0.498736
9573,0.0842822,0.498724
9575,0.0842799,0.498682
9577,0.0842983,0.498693
9579,0.0842966,0.498697
9581,0.0843138,0.498698
9583,0.0843284,0.498616
9585,0.0843373,0.498541
9587,0.0843326,0.498521
9589,0.0843359,0.498535
9591,0.0843386,0.498566
9593,0.0843362,0.49854
9595,0.0843217,0.49856
9597,0.0843146,0.498528
9599,0.0843011,0.498518
9601,0.0843144,0.498533
9603,0.0843081,0.49856
9605,0.0843114,0.498615
9607,0.0843117,0.498663
9609,0.0843171,0.49864
9611,0.0843336,0.498722
9613,0.0843428,0.498796
9615,0.084362,0.498797
9617,0.08437,0.498727
9619,0.084373,0.498779
9621,0.0843748,0.498826
9623,0.0843732,0.498879
9625,0.0843573,0.498871
9627,0.0843483,0.498875
9629,0.0843487,0.49893
9631,0.084353,0.498867
9633,0.0843511,0.498837
9635,0.0843442,0.498805
9637,0.0843474,0.498752
9639,0.0843496,0.498738
9641,0.0843466,0.498703
9643,0.0843626,0.498707
9645,0.0843542,0.498671
9647,0.0843495,0.498708
9649,0.084333,0.498695
9651,0.0843401,0.498739
9653,0.0843293,0.498702
9655,0.0843284,0.498754
9657,0.0843353,0.49882
9659,0.0843194,0.498838
9661,0.0843194,0.498888
9663,0.0843153,0.498871
9665,0.0843326,0.498788
9667,0.0843356,0.498729
9669,0.0843364,0.498697
9671,0.0843325,0.49869
9673,0.0843194,0.498685
9675,0.0843243,0.498654
9677,0.0843071,0.498658
9679,0.0843151,0.498613
9681,0.0843398,0.498603
9683,0.0843543,0.498627
9685,0.0843424,0.498619
9687,0.0843646,0.498629
9689,0.0843523,0.498658
9691,0.0843474,0.498628
9693,0.0843398,0.498609
9695,0.0843271,0.498605
9697,0.0843147,0.498612
9699,0.0843252,0.498683
9701,0.0843339,0.498755
9703,0.0843216,0.498764
9705,0.0843133,0.498722
9707,0.0843049,0.498747
9709,0.0843234,0.498731
9711,0.0843206,0.498785
9713,0.0843362,0.498765
9715,0.0843446,0.498793
9717,0.0843467,0.49874
9719,0.0843566,0.498768
9721,0.0843602,0.498833
9723,0.0843583,0.498784
9725,0.084361,0.498734
9727,0.0843677,0.498679
9729,0.0843686,0.498666
9731,0.0843701,0.4987
9733,0.0843704,0.498675
9735,0.0843727,0.498697
9737,0.0843629,0.498719
9739,0.0843541,0.498716
9741,0.0843446,0.498742
9743,0.0843605,0.498721
9745,0.0843714,0.498746
9747,0.0843737,0.498723
9749,0.0843788,0.498665
9751,0.0843747,0.498714
9753,0.0843717,0.498716
9755,0.0843665,0.498667
9757,0.0843637,0.498612
9759,0.0843542,0.498625
9761,0.0843707,0.498637
9763,0.084359,0.498627
9765,0.0843483,0.498614
9767,0.0843359,0.498637
9769,0.0843304,0.498591
9771,0.0843517,0.498606
9773,0.0843624,0.498573
9775,0.0843836,0.498662
9777,0.0844125,0.498662
9779,0.0844202,0.498624
9781,0.0844096,0.498591
9783,0.0844072,0.498643
9785,0.084432,0.49855
9787,0.0844428,0.498573
9789,0.0844341,0.498574
9791,0.0844245,0.498563
9793,0.0844393,0.498644
9795,0.0844492,0.498644
9797,0.0844339,0.498633
9799,0.0844453,0.498709
9801,0.0844409,0.49875
9803,0.0844536,0.498675
9805,0.084471,0.498758
9807,0.0844765,0.498757
9809,0.0844909,0.498834
9811,0.0844868,0.49886
9813,0.0844959,0.498831
9815,0.0845178,0.498742
9817,0.0845297,0.49872
9819,0.0845366,0.498655
9821,0.0845454,0.498725
9823,0.084533,0.498715
9825,0.0845405,0.49872
9827,0.0845301,0.498733
9829,0.0845138,0.498745
9831,0.0845183,0.498682
9833,0.0845048,0.498658
9835,0.0844956,0.498617
9837,0.0844834,0.498592
9839,0.0844865,0.49853
9841,0.0844981,0.498551
9843,0.084489,0.498545
9845,0.0844797,0.498584
9847,0.0844664,0.498557
9849,0.0844581,0.498598
9851,0.0844412,0.498592
9853,0.0844317,0.498628
9855,0.0844318,0.498582
9857,0.0844443,0.498659
9859,0.0844397,0.498691
9861,0.0844369,0.498645
9863,0.0844324,0.498686
9865,0.0844293,0.498719
9867,0.0844308,0.498706
9869,0.0844222,0.498666
9871,0.0844307,0.498724
9873,0.0844239,0.498713
9875,0.0844338,0.498786
9877,0.0844284,0.498743
9879,0.0844288,0.498685
9881,0.0844279,0.498741
9883,0.0844134,0.498746
9885,0.0844014,0.498768
9887,0.0843987,0.498798
9889,0.0843867,0.498825
9891,0.0844063,0.49891
9893,0.0844021,0.498941
9895,0.0843981,0.498952
9897,0.0844041,0.498978
9899,0.084411,0.498947
9901,0.0844252,0.49887
9903,0.0844158,0.498835
9905,0.0844196,0.498813
9907,0.0844245,0.49875
9909,0.0844136,0.498734
9911,0.0844213,0.498665
9913,0.0844208,0.498682
9915,0.084413,0.498712
9917,0.0843984,0.498707
9919,0.0844031,0.498642
9921,0.0844181,0.498562
9923,0.0844382,0.498564
9925,0.0844364,0.498609
9927,0.0844406,0.498621
9929,0.0844389,0.498632
9931,0.0844451,0.498587
9933,0.0844389,0.498596
9935,0.084447,0.49854
9937,0.0844486,0.4986
9939,0.0844634,0.49852
9941,0.0844537,0.498481
9943,0.0844467,0.498465
9945,0.0844456,0.498452
9947,0.084435,0.498469
9949,0.0844385,0.498441
9951,0.0844465,0.498444
9953,0.0844565,0.498515
9955,0.0844587,0.498458
9957,0.084455,0.498474
9959,0.0844487,0.49846
9961,0.0844391,0.498496
9963,0.0844437,0.498557
9965,0.0844422,0.498518
9967,0.0844459,0.498549
9969,0.0844644,0.498535
9971,0.0844592,0.498499
9973,0.0844494,0.498501
9975,0.0844404,0.498527
9977,0.084433,0.498488
9979,0.0844241,0.498458
9981,0.0844375,0.498451
9983,0.0844239,0.498477
9985,0.0844349,0.498453
9987,0.0844507,0.498533
9989,0.0844639,0.498456
9991,0.0844505,0.498474
9993,0.0844614,0.49848
9995,0.0844466,0.498483
9997,0.0844353,0.498465
9999,0.0844415,0.498454
