n,alpha,mean
8115,0.0836433,0.504785
8117,0.0836379,0.50476
8119,0.0836302,0.504797
8121,0.0836365,0.504724
8123,0.0836445,0.504768
8125,0.0836355,0.504737
8127,0.0836301,0.504688
8129,0.0836231,0.50463
8131,0.0836164,0.504647
8133,0.0836385,0.504749
8135,0.0836472,0.504722
8137,0.0836593,0.504804
8139,0.0836655,0.504746
8141,0.0836685,0.504727
8143,0.0836862,0.504634
8145,0.0836752,0.504588
8147,0.0836732,0.504532
8149,0.0837075,0.504526
8151,0.0837311,0.504523
8153,0.0837203,0.504474
8155,0.0837402,0.50446
8157,0.0837308,0.504424
8159,0.083725,0.504434
8161,0.0837072,0.504448
8163,0.083688,0.504451
8165,0.0836721,0.504429
8167,0.0836619,0.504394
8169,0.0836768,0.504307
8171,0.083665,0.504266
8173,0.0836509,0.504293
8175,0.0836601,0.504343
8177,0.0836563,0.504394
8179,0.0836534,0.50443
8181,0.0836361,0.50441
8183,0.08365,0.5045
8185,0.0836616,0.504578
8187,0.083657,0.504555
8189,0.0836723,0.504572
8191,0.0836804,0.504647
8193,0.0836612,0.504664
8195,0.0836782,0.504568
8197,0.0836746,0.504626
8199,0.0836731,0.504561
8201,0.0836554,0.504587
8203,0.083638,0.504577
8205,0.0836691,0.504586
8207,0.0836758,0.504622
8209,0.0836649,0.504661
8211,0.0836822,0.504645
8213,0.0836882,0.504631
8215,0.0836918,0.504707
8217,0.0836797,0.504738
8219,0.0837096,0.504849
8221,0.0837103,0.504891
8223,0.0837176,0.50485
8225,0.0837042,0.504874
8227,0.0837023,0.50481
8229,0.0836845,0.504791
8231,0.0836929,0.504845
8233,0.0837209,0.504737
8235,0.0837178,0.504677
8237,0.0837289,0.504644
8239,0.0837282,0.504607
8241,0.0837308,0.504657
8243,0.083714,0.504686
8245,0.0836989,0.504709
8247,0.0836802,0.504693
8249,0.0836906,0.504732
8251,0.0836715,0.504715
8253,0.083681,0.504633
8255,0.0836671,0.504657
8257,0.08366,0.504709
8259,0.0836782,0.504614
8261,0.0836754,0.50457
8263,0.0836805,0.504492
8265,0.0836607,0.504499
8267,0.0836439,0.504494
8269,0.0836339,0.504456
8271,0.0836305,0.504441
8273,0.0836236,0.504469
8275,0.083625,0.5044
8277,0.0836141,0.504401
8279,0.0836004,0.504388
8281,0.0836297,0.504279
8283,0.0836193,0.504284
8285,0.0836287,0.5042
8287,0.0836542,0.504197
8289,0.0836658,0.504188
8291,0.0836904,0.504192
8293,0.0836798,0.504177
8295,0.0836857,0.504098
8297,0.0836735,0.504131
8299,0.0836901,0.504223
8301,0.0837273,0.504219
8303,0.0837116,0.50423
8305,0.0837301,0.504324
8307,0.0837284,0.504282
8309,0.0837272,0.504262
8311,0.0837152,0.50428
8313,0.0837224,0.504199
8315,0.083729,0.504125
8317,0.0837297,0.504059
8319,0.0837319,0.503986
8321,0.0837239,0.503934
8323,0.0837376,0.50393
8325,0.0837247,0.503912
8327,0.0837317,0.50384
8329,0.083736,0.503916
8331,0.0837302,0.50393
8333,0.0837526,0.503908
8335,0.0837442,0.503889
8337,0.0837603,0.503978
8339,0.0837506,0.504027
8341,0.083766,0.504035
8343,0.0837643,0.50398
8345,0.0837498,0.503953
8347,0.0837318,0.503959
8349,0.0837174,0.503995
8351,0.0837211,0.50407
8353,0.0837468,0.504058
8355,0.0837337,0.504097
8357,0.0837361,0.504088
8359,0.0837662,0.504198
8361,0.0837534,0.504186
8363,0.0837417,0.504209
8365,0.0837542,0.50424
8367,0.0837631,0.504161
8369,0.0837611,0.504226
8371,0.0837685,0.504299
8373,0.0837751,0.504339
8375,0.0837721,0.504341
8377,0.0826655,0.504714
8379,0.0826576,0.504738
8381,0.0826407,0.50476
8383,0.0826266,0.50474
8385,0.0826366,0.504656
8387,0.082641,0.504683
8389,0.0826529,0.50461
8391,0.0826466,0.504554
8393,0.0826561,0.504595
8395,0.0826471,0.504546
8397,0.0826313,0.504569
8399,0.082614,0.504587
8401,0.0826126,0.504646
8403,0.082623,0.504603
8405,0.0826171,0.504592
8407,0.0826318,0.504501
8409,0.0826427,0.504515
8411,0.0826305,0.504549
8413,0.0826312,0.504507
8415,0.0826419,0.504478
8417,0.0826321,0.504431
8419,0.0826168,0.504463
8421,0.0826171,0.504493
8423,0.0826249,0.50457
8425,0.082634,0.504575
8427,0.0826372,0.504512
8429,0.0826384,0.50458
8431,0.0826444,0.504656
8433,0.0826485,0.504688
8435,0.0826559,0.504617
8437,0.0826514,0.504572
8439,0.0826465,0.504516
8441,0.0826344,0.50453
8443,0.082658,0.504536
8445,0.0826653,0.504532
8447,0.0826708,0.504502
8449,0.0826562,0.504479
8451,0.0826595,0.50455
8453,0.0826542,0.50453
8455,0.0826595,0.504492
8457,0.082657,0.504554
8459,0.0826416,0.504571
8461,0.0826249,0.504546
8463,0.0826153,0.504569
8465,0.0826105,0.504578
8467,0.082604,0.504609
8469,0.0826192,0.504524
8471,0.0826127,0.504576
8473,0.0826191,0.504652
8475,0.0826017,0.504674
8477,0.0826112,0.504595
8479,0.0825948,0.50462
8481,0.0825781,0.504615
8483,0.0825678,0.504642
8485,0.0825964,0.504536
8487,0.0826046,0.504617
8489,0.0825993,0.504626
8491,0.0825899,0.504596
8493,0.0825987,0.50467
8495,0.0826333,0.504783
8497,0.0826335,0.504851
8499,0.0826427,0.504783
8501,0.082647,0.504789
8503,0.082632,0.504819
8505,0.0826353,0.504749
8507,0.0826422,0.504671
8509,0.0826346,0.504716
8511,0.0826352,0.504706
8513,0.0826379,0.504634
8515,0.0826523,0.504652
8517,0.082648,0.504661
8519,0.0826727,0.504559
8521,0.0826737,0.504523
8523,0.0826678,0.50453
8525,0.0826541,0.504513
8527,0.0826453,0.504519
8529,0.0826573,0.504433
8531,0.0826662,0.504469
8533,0.0826766,0.504396
8535,0.0826576,0.5044
8537,0.0826482,0.504404
8539,0.08265,0.504469
8541,0.0826317,0.504462
8543,0.0826397,0.504436
8545,0.0826489,0.504394
8547,0.0826708,0.504493
8549,0.082691,0.504587
8551,0.0827203,0.504693
8553,0.082707,0.504679
8555,0.0827054,0.504661
8557,0.0826875,0.504662
8559,0.0826732,0.504684
8561,0.0826667,0.504731
8563,0.0826747,0.504804
8565,0.0826771,0.504812
8567,0.0826722,0.504765
8569,0.0826961,0.504772
8571,0.0827002,0.504719
8573,0.0826973,0.504677
8575,0.0827027,0.504602
8577,0.0827121,0.50452
8579,0.0827416,0.504523
8581,0.0827606,0.504429
8583,0.0827654,0.504502
8585,0.0827495,0.504494
8587,0.082771,0.504591
8589,0.0827812,0.50452
8591,0.0827657,0.504549
8593,0.0827598,0.504495
8595,0.0827641,0.504449
8597,0.0827747,0.504399
8599,0.0827653,0.504369
8601,0.0827705,0.504296
8603,0.0827784,0.504256
8605,0.0827674,0.504216
8607,0.0827567,0.504253
8609,0.0827506,0.504279
8611,0.0827318,0.504289
8613,0.0827303,0.504324
8615,0.0827242,0.504269
8617,0.0827441,0.504177
8619,0.0827635,0.504084
8621,0.0827578,0.504132
8623,0.0827506,0.504181
8625,0.0827561,0.504105
8627,0.0827578,0.504173
8629,0.0827715,0.504087
8631,0.0827634,0.504036
8633,0.0827513,0.503996
8635,0.0827597,0.504073
8637,0.0827452,0.504103
8639,0.0827565,0.504135
8641,0.0827507,0.504176
8643,0.0827328,0.504169
8645,0.0827324,0.50418
8647,0.0827215,0.50417
8649,0.0827404,0.504154
8651,0.0827274,0.504144
8653,0.0827326,0.504212
8655,0.0827268,0.50424
8657,0.0827306,0.50417
8659,0.0827163,0.504156
8661,0.0827135,0.504177
8663,0.0827,0.504212
8665,0.0826948,0.504176
8667,0.0826818,0.504195
8669,0.0826792,0.504193
8671,0.0826717,0.504244
8673,0.0826617,0.504225
8675,0.0826723,0.504228
8677,0.0826849,0.504212
8679,0.0826983,0.504126
8681,0.0826814,0.504136
8683,0.0826729,0.504138
8685,0.0826701,0.504084
8687,0.0826669,0.504042
8689,0.0826533,0.504056
8691,0.0826545,0.504123
8693,0.0826363,0.504121
8695,0.0826223,0.504141
8697,0.0826481,0.504242
8699,0.0826406,0.504199
8701,0.0826402,0.504178
8703,0.0826487,0.504203
8705,0.0826503,0.504143
8707,0.0826452,0.504099
8709,0.0826486,0.504122
8711,0.0826302,0.504133
8713,0.0826244,0.504139
8715,0.0826316,0.504138
8717,0.0826378,0.504183
8719,0.0826368,0.504244
8721,0.0826211,0.504262
8723,0.0826131,0.504245
8725,0.0826328,0.504249
8727,0.0826529,0.504344
8729,0.0826615,0.504274
8731,0.0826671,0.504251
8733,0.0826735,0.504199
8735,0.082702,0.504187
8737,0.0827125,0.504105
8739,0.0827212,0.504035
8741,0.0827233,0.50408
8743,0.0827128,0.504058
8745,0.082704,0.504014
8747,0.0826892,0.504021
8749,0.0826935,0.503956
8751,0.0826988,0.503906
8753,0.0826937,0.503875
8755,0.0826811,0.503848
8757,0.0826785,0.503787
8759,0.0826654,0.503752
8761,0.0826472,0.503759
8763,0.082674,0.503657
8765,0.0826818,0.503604
8767,0.0826944,0.503564
8769,0.0826897,0.503512
8771,0.0826772,0.503549
8773,0.0826701,0.503498
8775,0.0826683,0.503544
8777,0.0826575,0.503538
8779,0.0826754,0.503448
8781,0.0826637,0.503455
8783,0.0826865,0.503456
8785,0.082686,0.50348
8787,0.0826823,0.503432
8789,0.082676,0.503475
8791,0.0826733,0.503426
8793,0.0826584,0.503402
8795,0.0826614,0.503409
8797,0.0826513,0.503376
8799,0.0826357,0.503395
8801,0.0826292,0.503369
8803,0.0826312,0.503392
8805,0.0826226,0.503352
8807,0.0826226,0.503297
8809,0.0826049,0.503307
8811,0.0826159,0.503307
8813,0.0826107,0.503252
8815,0.0826137,0.503249
8817,0.0826037,0.503225
8819,0.0826053,0.503162
8821,0.0826171,0.503143
8823,0.0826072,0.503101
8825,0.0825959,0.503069
8827,0.0825922,0.503064
8829,0.0825837,0.503112
8831,0.0825707,0.503079
8833,0.0825768,0.503151
8835,0.0825718,0.503099
8837,0.0825759,0.503159
8839,0.0825578,0.503148
8841,0.0825509,0.503124
8843,0.0825366,0.503102
8845,0.0825473,0.503093
8847,0.0825338,0.5031
8849,0.0825458,0.503026
8851,0.0825284,0.503015
8853,0.0825261,0.503075
8855,0.0825411,0.503054
8857,0.082558,0.502968
8859,0.0825691,0.503048
8861,0.0825681,0.503038
8863,0.0825598,0.503024
8865,0.082561,0.503062
8867,0.0825843,0.503046
8869,0.0825915,0.502988
8871,0.0825865,0.502933
8873,0.08259,0.502896
8875,0.0825941,0.502965
8877,0.0825814,0.502978
8879,0.0825918,0.502901
8881,0.0825831,0.502924
8883,0.0825749,0.502884
8885,0.0825649,0.502858
8887,0.0825626,0.502859
8889,0.0825788,0.502774
8891,0.0825906,0.502852
8893,0.0826053,0.502868
8895,0.0826057,0.502838
8897,0.0825907,0.502838
8899,0.0825975,0.502879
8901,0.0826035,0.502807
8903,0.082599,0.502784
8905,0.0825983,0.502808
8907,0.082602,0.502768
8909,0.0825936,0.502779
8911,0.0825888,0.502756
8913,0.0826063,0.502666
8915,0.0825928,0.502672
8917,0.0825802,0.502663
8919,0.0825621,0.502662
8921,0.082558,0.502639
8923,0.0825514,0.502678
8925,0.0825633,0.502596
8927,0.0825662,0.502644
8929,0.0825746,0.50272
8931,0.08259,0.502808
8933,0.0825838,0.502774
8935,0.0826118,0.502672
8937,0.0826261,0.50267
8939,0.0826114,0.502699
8941,0.0826001,0.502667
8943,0.0825935,0.502712
8945,0.082589,0.502658
8947,0.0825786,0.502646
8949,0.0825763,0.502705
8951,0.08257,0.502662
8953,0.0825726,0.502728
8955,0.0825871,0.502647
8957,0.0825914,0.502654
8959,0.0825748,0.502669
8961,0.0825735,0.502616
8963,0.08256,0.502594
8965,0.0825636,0.502649
8967,0.0825597,0.502666
8969,0.0825681,0.502737
8971,0.0825651,0.502691
8973,0.0825615,0.502634
8975,0.0825488,0.502663
8977,0.0825572,0.502715
8979,0.0825559,0.502654
8981,0.082545,0.502661
8983,0.0825337,0.502698
8985,0.0825649,0.502593
8987,0.0825658,0.50265
8989,0.0825723,0.502576
8991,0.0825569,0.502562
8993,0.0825621,0.502515
8995,0.0825458,0.502527
8997,0.0825532,0.50259
8999,0.082545,0.502543
9001,0.0825552,0.502621
9003,0.0825515,0.502571
9005,0.0825714,0.50248
9007,0.0825571,0.502503
9009,0.0825691,0.502502
9011,0.0825739,0.502573
9013,0.0825645,0.502546
9015,0.0825524,0.502515
9017,0.0825563,0.50247
9019,0.0825576,0.502464
9021,0.0825557,0.502452
9023,0.0825592,0.502432
9025,0.0825548,0.502488
9027,0.0825492,0.502438
9029,0.0825363,0.502461
9031,0.0825227,0.502493
9033,0.0825338,0.502416
9035,0.0825299,0.502429
9037,0.0825231,0.502393
9039,0.0825208,0.502408
9041,0.0825065,0.502408
9043,0.0825027,0.502379
9045,0.082497,0.502354
9047,0.0824989,0.502419
9049,0.0825065,0.502385
9051,0.0825003,0.502421
9053,0.0824905,0.502461
9055,0.0824725,0.502467
9057,0.082463,0.502478
9059,0.0824791,0.502472
9061,0.0824683,0.502443
9063,0.0824564,0.50247
9065,0.0824386,0.50248
9067,0.0824371,0.50254
9069,0.0824438,0.502506
9071,0.08245,0.502446
9073,0.0824477,0.502388
9075,0.0824565,0.502329
9077,0.0824625,0.502401
9079,0.0824556,0.50236
9081,0.0824601,0.502426
9083,0.0824508,0.502419
9085,0.0824487,0.502432
9087,0.0824444,0.502414
9089,0.0824491,0.502372
9091,0.0824477,0.502432
9093,0.0824299,0.502435
9095,0.0824329,0.502372
9097,0.0824541,0.502279
9099,0.0824678,0.502269
9101,0.0824737,0.502341
9103,0.0824764,0.502293
9105,0.0824791,0.502246
9107,0.0824747,0.502287
9109,0.0824633,0.502297
9111,0.0824544,0.502252
9113,0.0824379,0.502249
9115,0.0824481,0.502322
9117,0.0824447,0.502272
9119,0.0824523,0.502307
9121,0.0824618,0.50223
9123,0.0824592,0.502288
9125,0.08246,0.502252
9127,0.0824576,0.502303
9129,0.0824519,0.502295
9131,0.0824639,0.502262
9133,0.0824574,0.502235
9135,0.0824611,0.502204
9137,0.0824482,0.502237
9139,0.0824503,0.50219
9141,0.0824452,0.502202
9143,0.0824345,0.502212
9145,0.0824213,0.50218
9147,0.0824113,0.5022
9149,0.0824021,0.50223
9151,0.0823938,0.502277
9153,0.0823917,0.502318
9155,0.0823741,0.502309
9157,0.0823605,0.5023
9159,0.0823743,0.502288
9161,0.0823883,0.502264
9163,0.0823838,0.502312
9165,0.082406,0.502405
9167,0.0823972,0.502392
9169,0.0823856,0.502421
9171,0.0823854,0.502481
9173,0.0823869,0.502439
9175,0.0823873,0.502491
9177,0.0823974,0.502428
9179,0.0824013,0.502492
9181,0.0823934,0.502511
9183,0.0823799,0.502542
9185,0.0823988,0.502539
9187,0.0823958,0.502498
9189,0.0823887,0.502455
9191,0.0823749,0.502427
9193,0.0823924,0.50244
9195,0.0824164,0.502432
9197,0.0824234,0.502362
9199,0.0824068,0.502377
9201,0.0824212,0.502297
9203,0.0824039,0.502298
9205,0.0824134,0.502228
9207,0.0824027,0.502252
9209,0.0824236,0.502161
9211,0.0824198,0.502214
9213,0.0824067,0.502194
9215,0.0823894,0.502185
9217,0.0823749,0.502184
9219,0.0823847,0.502259
9221,0.0823848,0.502267
9223,0.0823853,0.502265
9225,0.0823763,0.502226
9227,0.0823622,0.502245
9229,0.0823524,0.502216
9231,0.082352,0.502175
9233,0.0823345,0.502179
9235,0.0823465,0.502167
9237,0.0823296,0.502181
9239,0.0823138,0.502201
9241,0.0823064,0.502192
9243,0.0822983,0.502154
9245,0.0822997,0.502203
9247,0.0823021,0.502262
9249,0.082285,0.502274
9251,0.0822729,0.502279
9253,0.082282,0.502355
9255,0.0822854,0.502288
9257,0.0822958,0.502283
9259,0.0822852,0.502321
9261,0.0822994,0.502309
9263,0.0822955,0.502276
9265,0.0822873,0.502234
9267,0.0822956,0.502271
9269,0.0823062,0.502347
9271,0.0822896,0.502351
9273,0.0823071,0.502265
9275,0.0822975,0.502307
9277,0.0823055,0.502334
9279,0.0822897,0.502347
9281,0.0822903,0.502368
9283,0.0822901,0.502427
9285,0.082308,0.502342
9287,0.0823131,0.502369
9289,0.0823107,0.502423
9291,0.082333,0.502515
9293,0.0823328,0.502471
9295,0.0823304,0.502507
9297,0.0823275,0.502523
9299,0.0823404,0.502518
9301,0.0823307,0.50254
9303,0.0823351,0.502594
9305,0.0830464,0.498655
9307,0.0830317,0.498677
9309,0.0830631,0.498676
9311,0.0830547,0.498717
9313,0.0830635,0.498731
9315,0.0830574,0.498781
9317,0.0830599,0.498795
9319,0.0830435,0.498778
9321,0.0830445,0.498745
9323,0.0830423,0.498692
9325,0.0830423,0.49864
9327,0.0830294,0.498631
9329,0.0830299,0.49869
9331,0.0830219,0.498721
9333,0.0830505,0.498821
9335,0.0830563,0.49889
9337,0.0830485,0.498844
9339,0.0830355,0.498829
9341,0.0830362,0.498767
9343,0.0830492,0.498687
9345,0.0830426,0.498706
9347,0.0830501,0.498722
9349,0.0830566,0.498655
9351,0.0830453,0.498692
9353,0.0830403,0.498717
9355,0.0830579,0.4987
9357,0.0830631,0.498727
9359,0.0830558,0.498751
9361,0.0830813,0.498741
9363,0.0830894,0.498803
9365,0.0830878,0.498825
9367,0.0830995,0.498827
9369,0.0830839,0.498835
9371,0.0830827,0.49887
9373,0.0830662,0.498883
9375,0.0830942,0.498887
9377,0.0831036,0.498917
9379,0.0830957,0.498874
9381,0.0831013,0.498894
9383,0.0831103,0.498863
9385,0.0831202,0.498841
9387,0.0831056,0.498858
9389,0.0831072,0.498889
9391,0.083091,0.498873
9393,0.0831033,0.49886
9395,0.0830905,0.498864
9397,0.0830804,0.498827
9399,0.0830947,0.498811
9401,0.0830881,0.498803
9403,0.0830947,0.498827
9405,0.083109,0.498906
9407,0.083117,0.498835
9409,0.0831213,0.498884
9411,0.0831118,0.498848
9413,0.0830952,0.498835
9415,0.0831082,0.498841
9417,0.0830917,0.498831
9419,0.0831011,0.498907
9421,0.0830924,0.498863
9423,0.0830959,0.498798
9425,0.0830827,0.498798
9427,0.0830808,0.498855
9429,0.0830795,0.498905
9431,0.0830725,0.498945
9433,0.0830716,0.499004
9435,0.0830686,0.49905
9437,0.0830701,0.499035
9439,0.0830576,0.499068
9441,0.0830621,0.499036
9443,0.083084,0.499031
9445,0.0830768,0.499067
9447,0.0830913,0.498986
9449,0.0831086,0.498902
9451,0.0831113,0.49895
9453,0.0831072,0.498897
9455,0.0830933,0.498925
9457,0.0830898,0.498952
9459,0.083079,0.498967
9461,0.0830945,0.498987
9463,0.0830901,0.498998
9465,0.0831053,0.499011
9467,0.0830929,0.499014
9469,0.0831046,0.499046
9471,0.0831104,0.499077
9473,0.0831202,0.499004
9475,0.0831283,0.499064
9477,0.0831422,0.498983
9479,0.083132,0.498972
9481,0.0831258,0.498945
9483,0.0831167,0.498971
9485,0.0831081,0.49899
9487,0.0831087,0.498962
9489,0.083101,0.498995
9491,0.083094,0.49901
9493,0.0830845,0.499051
9495,0.0830706,0.499077
9497,0.0830852,0.499158
9499,0.0830838,0.499104
9501,0.0830894,0.499169
9503,0.0831144,0.499176
9505,0.0831365,0.499177
9507,0.0831457,0.499236
9509,0.0831449,0.499177
9511,0.0831337,0.499145
9513,0.0831447,0.499124
9515,0.083143,0.499168
9517,0.0831511,0.499215
9519,0.0831523,0.499153
9521,0.0831349,0.499154
9523,0.0831482,0.499076
9525,0.0831429,0.499054
9527,0.0831661,0.499044
9529,0.0831568,0.499021
9531,0.0831518,0.498983
9533,0.0831592,0.498999
9535,0.0831547,0.499031
9537,0.0831645,0.498962
9539,0.0831601,0.499004
9541,0.0831663,0.498935
9543,0.0831966,0.499035
9545,0.0832048,0.499037
9547,0.0831887,0.49905
9549,0.0831872,0.499104
9551,0.0831862,0.499127
9553,0.0831966,0.499136
9555,0.0831819,0.499128
9557,0.0831647,0.499125
9559,0.0831689,0.499066
9561,0.083155,0.499087
9563,0.0831387,0.499102
9565,0.0831544,0.499077
9567,0.0831562,0.499027
9569,0.0831665,0.498956
9571,0.0831574,0.498943
9573,0.0831422,0.498944
9575,0.0831331,0.498923
9577,0.0831215,0.498944
9579,0.0831184,0.498891
9581,0.0831237,0.498833
9583,0.0831099,0.498859
9585,0.0831206,0.498878
9587,0.0831228,0.498919
9589,0.0831136,0.498918
9591,0.083098,0.498908
9593,0.0831108,0.498896
9595,0.083117,0.498954
9597,0.0831197,0.4989
9599,0.0831216,0.498874
9601,0.0831131,0.498873
9603,0.0831147,0.498816
9605,0.0831139,0.498864
9607,0.0831016,0.498867
9609,0.0831005,0.498883
9611,0.0830908,0.498922
9613,0.0830917,0.498947
9615,0.0830912,0.498958
9617,0.0830836,0.498936
9619,0.083076,0.498891
9621,0.0830694,0.498925
9623,0.0830576,0.498922
9625,0.0830572,0.498974
9627,0.0830789,0.499064
9629,0.0830857,0.499021
9631,0.0830939,0.498997
9633,0.0830903,0.499024
9635,0.0830897,0.499082
9637,0.0830962,0.49913
9639,0.0831005,0.499066
9641,0.0830941,0.499077
9643,0.0831098,0.499098
9645,0.0831136,0.499034
9647,0.0831213,0.499007
9649,0.0831067,0.498988
9651,0.0831354,0.499086
9653,0.0831313,0.499062
9655,0.0831395,0.498994
9657,0.0831393,0.498935
9659,0.0831539,0.498858
9661,0.0831639,0.49884
9663,0.0831705,0.4989
9665,0.0831619,0.498926
9667,0.0831473,0.498904
9669,0.0831358,0.498875
9671,0.0831249,0.498909
9673,0.0831205,0.498902
9675,0.0831162,0.498918
9677,0.0831362,0.499005
9679,0.083142,0.498951
9681,0.0831594,0.498972
9683,0.0831447,0.49895
9685,0.0831334,0.498983
9687,0.0831287,0.499009
9689,0.0831296,0.499043
9691,0.0831333,0.499018
9693,0.083137,0.49897
9695,0.083145,0.498993
9697,0.0831414,0.499042
9699,0.0831417,0.498989
9701,0.083158,0.498906
9703,0.0831491,0.498907
9705,0.0831427,0.498942
9707,0.0831367,0.498987
9709,0.0831241,0.498992
9711,0.0831145,0.498974
9713,0.0831028,0.499007
9715,0.0831118,0.499031
9717,0.0830983,0.499003
9719,0.0831016,0.498941
9721,0.0831023,0.498939
9723,0.0831117,0.498961
9725,0.0831085,0.498908
9727,0.0831182,0.498835
9729,0.0831158,0.498882
9731,0.0831297,0.498896
9733,0.0831322,0.498956
9735,0.0831214,0.498933
9737,0.083121,0.498963
9739,0.0831152,0.498973
9741,0.0830989,0.498986
9743,0.0830916,0.498943
9745,0.0830863,0.498895
9747,0.08307,0.498904
9749,0.0830575,0.498934
9751,0.0830542,0.498967
9753,0.083057,0.499031
9755,0.0830653,0.499008
9757,0.0830885,0.499006
9759,0.0831022,0.499011
9761,0.0830884,0.498994
9763,0.0830925,0.499003
9765,0.0830998,0.498933
9767,0.0830901,0.498969
9769,0.0831181,0.498976
9771,0.0831027,0.49897
9773,0.0830935,0.499008
9775,0.0830967,0.499072
9777,0.0831049,0.499004
9779,0.0830938,0.49902
9781,0.0830969,0.499039
9783,0.0830939,0.499028
9785,0.0831102,0.49903
9787,0.0831126,0.49902
9789,0.0831232,0.499095
9791,0.0831282,0.499035
9793,0.0831372,0.499049
9795,0.0831216,0.499049
9797,0.0831308,0.498982
9799,0.0831599,0.498885
9801,0.0831449,0.498865
9803,0.0831527,0.498824
9805,0.0831497,0.498774
9807,0.0831544,0.498781
9809,0.0831439,0.498774
9811,0.0831468,0.498822
9813,0.0831446,0.498792
9815,0.0831387,0.498784
9817,0.0831673,0.498786
9819,0.0831763,0.498858
9821,0.0831891,0.498936
9823,0.0831964,0.498868
9825,0.0831992,0.498931
9827,0.0831932,0.498965
9829,0.0831893,0.498932
9831,0.0831848,0.498971
9833,0.0831886,0.499009
9835,0.083188,0.498973
9837,0.0831803,0.498992
9839,0.0831676,0.498965
9841,0.0831607,0.498959
9843,0.0831695,0.498981
9845,0.0831649,0.498935
9847,0.0831698,0.498973
9849,0.0831733,0.498967
9851,0.0831831,0.498899
9853,0.0831695,0.49892
9855,0.0831674,0.498879
9857,0.0831544,0.498876
9859,0.0831414,0.498856
9861,0.0831487,0.498786
9863,0.0831708,0.498697
9865,0.083155,0.498712
9867,0.0831491,0.498668
9869,0.0831545,0.498717
9871,0.0831481,0.498761
9873,0.0831433,0.49881
9875,0.0831582,0.498817
9877,0.0831722,0.498896
9879,0.0831759,0.498856
9881,0.0831741,0.498908
9883,0.0831772,0.498851
9885,0.083171,0.498808
9887,0.0831699,0.498863
9889,0.0831778,0.498858
9891,0.0831927,0.498878
9893,0.0831879,0.498829
9895,0.0832011,0.498823
9897,0.0831982,0.498832
9899,0.0831972,0.49883
9901,0.0832135,0.498909
9903,0.0831976,0.498908
9905,0.0831874,0.498915
9907,0.0831758,0.498946
9909,0.0831722,0.498894
9911,0.0831746,0.498951
9913,0.08318,0.498935
9915,0.0831696,0.498907
9917,0.0831907,0.498908
9919,0.0831903,0.498904
9921,0.0831835,0.498864
9923,0.0831728,0.498887
9925,0.0831689,0.498934
9927,0.0831555,0.498911
9929,0.083154,0.498876
9931,0.0831625,0.498889
9933,0.0831478,0.498905
9935,0.0831382,0.498876
9937,0.0831569,0.498892
9939,0.0831592,0.498899
9941,0.0831431,0.498891
9943,0.0831398,0.498856
9945,0.0831314,0.498818
9947,0.0831491,0.498835
9949,0.0831429,0.498798
9951,0.0831479,0.498858
9953,0.0831353,0.498885
9955,0.0831397,0.498821
9957,0.0831231,0.498818
9959,0.0831109,0.498847
9961,0.0831338,0.498936
9963,0.0831172,0.498941
9965,0.0831256,0.498893
9967,0.0831154,0.49892
9969,0.0831105,0.498896
9971,0.0831007,0.49893
9973,0.0831153,0.498927
9975,0.0831171,0.49887
9977,0.0831226,0.498806
9979,0.0831107,0.498828
9981,0.0830996,0.498799
9983,0.0830975,0.498822
9985,0.0830953,0.498785
9987,0.0830974,0.498756
9989,0.0831088,0.498828
9991,0.0831196,0.498848
9993,0.0831125,0.49889
9995,0.0831072,0.498854
9997,0.0831054,0.498855
9999,0.0831118,0.498917
