n,alpha,mean
8127,0.0833478,0.496159
8129,0.0833524,0.496231
8131,0.0833325,0.49623
8133,0.083347,0.496319
8135,0.0833657,0.496416
8137,0.0833529,0.496459
8139,0.0833675,0.49643
8141,0.0833499,0.496453
8143,0.0833411,0.496469
8145,0.0833443,0.496466
8147,0.0833433,0.496406
8149,0.083347,0.496374
8151,0.0833438,0.49636
8153,0.0833354,0.496344
8155,0.0833294,0.496382
8157,0.0833319,0.496314
8159,0.0833205,0.496331
8161,0.0833291,0.496357
8163,0.0833489,0.49626
8165,0.0833639,0.496266
8167,0.0833589,0.496318
8169,0.0833677,0.496402
8171,0.083354,0.496362
8173,0.0833556,0.496311
8175,0.0833463,0.496313
8177,0.0833514,0.496236
8179,0.0833357,0.496204
8181,0.0833251,0.496247
8183,0.0833331,0.496179
8185,0.0833243,0.496215
8187,0.0833306,0.496234
8189,0.0833269,0.496293
8191,0.083327,0.496263
8193,0.0833207,0.496312
8195,0.0833175,0.496262
8197,0.0833515,0.496377
8199,0.0833681,0.496357
8201,0.0833641,0.496378
8203,0.0833612,0.496316
8205,0.0833594,0.496352
8207,0.083344,0.496386
8209,0.0833807,0.496389
8211,0.0833972,0.49648
8213,0.0834081,0.496433
8215,0.0834017,0.496383
8217,0.0833822,0.496372
8219,0.0833699,0.496328
8221,0.0833975,0.496328
8223,0.0833794,0.496336
8225,0.0833687,0.496377
8227,0.0833764,0.496356
8229,0.0833737,0.496314
8231,0.0833562,0.496301
8233,0.0833408,0.49632
8235,0.083341,0.496386
8237,0.0833261,0.496371
8239,0.0833064,0.496382
8241,0.0832898,0.496361
8243,0.0832963,0.496392
8245,0.0832761,0.496391
8247,0.0832879,0.496432
8249,0.0832909,0.4965
8251,0.0833008,0.496534
8253,0.0832894,0.496576
8255,0.0832724,0.496569
8257,0.0832597,0.496566
8259,0.0832729,0.496559
8261,0.0832645,0.496609
8263,0.0832643,0.49654
8265,0.0832645,0.496564
8267,0.083283,0.496563
8269,0.0832775,0.496537
8271,0.0832576,0.496532
8273,0.0832648,0.496518
8275,0.0832469,0.496523
8277,0.0832423,0.496527
8279,0.0832365,0.496499
8281,0.0832377,0.496538
8283,0.0832639,0.496433
8285,0.0832521,0.496478
8287,0.0832613,0.496518
8289,0.0832435,0.496497
8291,0.08325,0.496492
8293,0.0832802,0.496502
8295,0.0832629,0.496477
8297,0.083259,0.496518
8299,0.0832697,0.496438
8301,0.0832787,0.496419
8303,0.0832701,0.496385
8305,0.0832743,0.496443
8307,0.0832754,0.496514
8309,0.0832621,0.496527
8311,0.0832842,0.496537
8313,0.0832897,0.496464
8315,0.083312,0.496474
8317,0.083302,0.496507
8319,0.0833187,0.496517
8321,0.0833283,0.496597
8323,0.0833406,0.496516
8325,0.0833304,0.496564
8327,0.083312,0.496567
8329,0.0833143,0.496551
8331,0.0833056,0.496532
8333,0.0833008,0.496488
8335,0.0833096,0.496419
8337,0.0833205,0.496335
8339,0.0833224,0.496407
8341,0.0833118,0.49645
8343,0.0833316,0.496548
8345,0.0833509,0.496534
8347,0.0833477,0.496591
8349,0.0833371,0.496627
8351,0.0833266,0.496655
8353,0.0833288,0.496604
8355,0.0833172,0.49657
8357,0.0833232,0.496646
8359,0.0833326,0.496729
8361,0.0833151,0.496739
8363,0.0833329,0.496644
8365,0.0833139,0.496653
8367,0.0833134,0.496629
8369,0.0833208,0.496705
8371,0.0833067,0.496674
8373,0.0832932,0.496684
8375,0.0832862,0.496649
8377,0.0832943,0.496582
8379,0.0833108,0.496593
8381,0.0833239,0.496681
8383,0.0833101,0.496644
8385,0.0833349,0.496746
8387,0.0833215,0.496778
8389,0.0833115,0.496792
8391,0.0832945,0.496789
8393,0.0832897,0.496847
8395,0.0832714,0.496834
8397,0.0832666,0.49681
8399,0.0832855,0.496799
8401,0.0832662,0.496809
8403,0.0832691,0.496736
8405,0.0832722,0.49676
8407,0.0832669,0.496772
8409,0.0832745,0.496804
8411,0.0832801,0.496728
8413,0.0832789,0.496787
8415,0.0832764,0.496822
8417,0.0832816,0.496873
8419,0.0832723,0.496851
8421,0.0832674,0.496794
8423,0.083266,0.49676
8425,0.0832826,0.496757
8427,0.0832877,0.496703
8429,0.083274,0.496735
8431,0.0832785,0.496756
8433,0.0833075,0.496649
8435,0.0833126,0.496707
8437,0.0833,0.496666
8439,0.0832898,0.496655
8441,0.0832764,0.496627
8443,0.0832802,0.496616
8445,0.0832901,0.496533
8447,0.0832994,0.496485
8449,0.0832964,0.496455
8451,0.0832874,0.496485
8453,0.0832799,0.496508
8455,0.0833159,0.499443
8457,0.0832983,0.499451
8459,0.0832841,0.499417
8461,0.0832754,0.499454
8463,0.0832739,0.499392
8465,0.0832578,0.499367
8467,0.0832631,0.499317
8469,0.0832643,0.499259
8471,0.0832631,0.49925
8473,0.0832691,0.499291
8475,0.0832628,0.499311
8477,0.0832694,0.49927
8479,0.0832734,0.49927
8481,0.0832839,0.499353
8483,0.0832725,0.499363
8485,0.0832568,0.499387
8487,0.0832664,0.499305
8489,0.083262,0.499271
8491,0.0832666,0.499316
8493,0.0832762,0.499297
8495,0.0832767,0.499239
8497,0.0832818,0.499163
8499,0.0832875,0.499232
8501,0.0832932,0.499156
8503,0.0832876,0.499103
8505,0.0832797,0.499069
8507,0.0832607,0.49908
8509,0.0832574,0.499142
8511,0.083241,0.499139
8513,0.0832423,0.499106
8515,0.0832527,0.499138
8517,0.0832507,0.499108
8519,0.08324,0.499131
8521,0.0832409,0.499198
8523,0.0832355,0.499255
8525,0.0832292,0.499306
8527,0.0832357,0.49931
8529,0.0832565,0.499318
8531,0.0832496,0.499278
8533,0.0832529,0.499291
8535,0.0832444,0.499304
8537,0.0832667,0.499297
8539,0.0832646,0.499317
8541,0.0832511,0.499353
8543,0.0832404,0.499316
8545,0.0832319,0.49934
8547,0.0832134,0.499333
8549,0.0832191,0.499393
8551,0.0832197,0.499325
8553,0.0832307,0.499409
8555,0.0832391,0.499347
8557,0.0832353,0.499334
8559,0.083223,0.499329
8561,0.0832172,0.499341
8563,0.0832102,0.499386
8565,0.0832063,0.499364
8567,0.0831948,0.499367
8569,0.0832012,0.499334
8571,0.0831852,0.499358
8573,0.0831963,0.499397
8575,0.0832101,0.499402
8577,0.0831924,0.499382
8579,0.0831965,0.499441
8581,0.0831847,0.499455
8583,0.0831861,0.499386
8585,0.083179,0.499365
8587,0.083167,0.499364
8589,0.0831758,0.499407
8591,0.0831869,0.499486
8593,0.0831855,0.499551
8595,0.0831732,0.499514
8597,0.0831789,0.499578
8599,0.0832049,0.499476
8601,0.0831956,0.499465
8603,0.0831809,0.499496
8605,0.0831645,0.499521
8607,0.0831763,0.499496
8609,0.0831908,0.499414
8611,0.0832003,0.499458
8613,0.0832194,0.499365
8615,0.0832041,0.499396
8617,0.083192,0.499356
8619,0.0832062,0.49944
8621,0.0832155,0.499464
8623,0.0832218,0.499405
8625,0.0832147,0.499458
8627,0.0831994,0.499473
8629,0.0831839,0.49946
8631,0.0831694,0.499491
8633,0.0831618,0.499442
8635,0.0831694,0.499445
8637,0.0831919,0.499544
8639,0.0832125,0.49964
8641,0.0832199,0.499651
8643,0.0832121,0.4996
8645,0.0832374,0.499599
8647,0.0832363,0.499635
8649,0.083241,0.499643
8651,0.0832335,0.499605
8653,0.0832268,0.499656
8655,0.0832076,0.499659
8657,0.0832146,0.499699
8659,0.0832109,0.499687
8661,0.0832088,0.499734
8663,0.0832014,0.499736
8665,0.0831899,0.499702
8667,0.0831837,0.499675
8669,0.0831664,0.499659
8671,0.0831656,0.499624
8673,0.0831489,0.499601
8675,0.0831426,0.49963
8677,0.0831308,0.499638
8679,0.0831263,0.499688
8681,0.0831332,0.499642
8683,0.0831382,0.499576
8685,0.0831232,0.499605
8687,0.0831441,0.499597
8689,0.0831453,0.499553
8691,0.0831564,0.499532
8693,0.0831862,0.499533
8695,0.0831867,0.499533
8697,0.0831692,0.499519
8699,0.0831674,0.499549
8701,0.083164,0.499591
8703,0.0831529,0.499556
8705,0.0831601,0.49958
8707,0.0831492,0.499574
8709,0.0831581,0.499632
8711,0.0831552,0.499682
8713,0.0831577,0.499736
8715,0.0831692,0.499752
8717,0.0831612,0.499789
8719,0.0831722,0.499709
8721,0.0831968,0.4997
8723,0.0832103,0.499695
8725,0.0832309,0.49969
8727,0.083234,0.499648
8729,0.0832209,0.499616
8731,0.0832167,0.499568
8733,0.0832377,0.499664
8735,0.0832357,0.499692
8737,0.0832526,0.499603
8739,0.0832599,0.499525
8741,0.0832667,0.499477
8743,0.0832726,0.499457
8745,0.0832805,0.499527
8747,0.083266,0.499501
8749,0.0832476,0.499506
8751,0.0832309,0.499491
8753,0.0832144,0.499515
8755,0.0832075,0.4995
8757,0.0831941,0.499476
8759,0.0831934,0.499477
8761,0.083183,0.49952
8763,0.0831886,0.499589
8765,0.0831738,0.499572
8767,0.0831602,0.499601
8769,0.0831479,0.499608
8771,0.0831648,0.499698
8773,0.0831528,0.499736
8775,0.0831654,0.4997
8777,0.083157,0.499651
8779,0.0831581,0.499637
8781,0.0831585,0.499699
8783,0.083159,0.499649
8785,0.0831502,0.499601
8787,0.0831563,0.499591
8789,0.0831408,0.499583
8791,0.0831267,0.499569
8793,0.0831361,0.499626
8795,0.0831434,0.499685
8797,0.0831359,0.499723
8799,0.0831358,0.499658
8801,0.0831414,0.499584
8803,0.0831632,0.499587
8805,0.0831697,0.499568
8807,0.0831803,0.499525
8809,0.0831705,0.499544
8811,0.0831631,0.499545
8813,0.0831564,0.499573
8815,0.0831495,0.499625
8817,0.0831634,0.499625
8819,0.0831491,0.499647
8821,0.0831608,0.499566
8823,0.0831778,0.499479
8825,0.0831862,0.499541
8827,0.0831772,0.499557
8829,0.0831841,0.499503
8831,0.0831707,0.499533
8833,0.0831673,0.49951
8835,0.0831689,0.499572
8837,0.0831625,0.499571
8839,0.0831771,0.499576
8841,0.0831854,0.499537
8843,0.0831677,0.499523
8845,0.0831615,0.49948
8847,0.0831567,0.499449
8849,0.0831631,0.499415
8851,0.0831558,0.499364
8853,0.083147,0.499362
8855,0.0831346,0.499335
8857,0.0831279,0.499283
8859,0.0831195,0.499329
8861,0.0831167,0.49927
8863,0.0830982,0.499262
8865,0.0831067,0.499257
8867,0.0830909,0.499246
8869,0.0830806,0.499206
8871,0.0830666,0.499219
8873,0.0830819,0.499217
8875,0.0830822,0.499241
8877,0.0830939,0.499163
8879,0.0830975,0.499189
8881,0.0830936,0.499172
8883,0.0830778,0.49917
8885,0.0830773,0.49912
8887,0.0830666,0.499161
8889,0.0830556,0.499121
8891,0.0830398,0.499139
8893,0.0830471,0.499188
8895,0.083051,0.49912
8897,0.0830497,0.499071
8899,0.0830439,0.499109
8901,0.08303,0.499135
8903,0.0830323,0.499192
8905,0.0830256,0.49924
8907,0.0830449,0.499333
8909,0.0830503,0.499406
8911,0.0830401,0.499376
8913,0.0830607,0.499356
8915,0.0830582,0.499395
8917,0.0830595,0.499444
8919,0.0830564,0.499386
8921,0.0830511,0.49944
8923,0.0830621,0.499461
8925,0.0830689,0.49943
8927,0.083059,0.499464
8929,0.0830424,0.49945
8931,0.0830386,0.499393
8933,0.0830472,0.499404
8935,0.0830384,0.499439
8937,0.0830529,0.499519
8939,0.083047,0.499548
8941,0.0830311,0.499569
8943,0.0830159,0.499554
8945,0.083007,0.499519
8947,0.0830167,0.499452
8949,0.0830135,0.499444
8951,0.0829987,0.499465
8953,0.0829993,0.499523
8955,0.0829883,0.499558
8957,0.0829789,0.499555
8959,0.0829739,0.499502
8961,0.0829592,0.499531
8963,0.0829419,0.499525
8965,0.0829447,0.499527
8967,0.082959,0.499513
8969,0.0829594,0.499557
8971,0.0829436,0.499567
8973,0.082965,0.499579
8975,0.0829747,0.499646
8977,0.0829952,0.499666
8979,0.0830225,0.499655
8981,0.0830177,0.499642
8983,0.0830186,0.499587
8985,0.0830167,0.499528
8987,0.0830284,0.499601
8989,0.083037,0.499649
8991,0.0830481,0.499569
8993,0.0830318,0.499591
8995,0.0830158,0.499596
8997,0.0830106,0.499649
8999,0.0830045,0.499642
9001,0.0830145,0.499648
9003,0.0830139,0.499587
9005,0.0830235,0.499586
9007,0.0830474,0.49958
9009,0.0830616,0.499585
9011,0.0830671,0.499616
9013,0.0830522,0.499609
9015,0.0830524,0.499647
9017,0.0830529,0.499602
9019,0.0830747,0.499696
9021,0.0830947,0.499604
9023,0.0831036,0.499572
9025,0.083092,0.499611
9027,0.0830912,0.499564
9029,0.0830784,0.499529
9031,0.0830712,0.499495
9033,0.0830646,0.499446
9035,0.0830772,0.499432
9037,0.0830641,0.499454
9039,0.0830644,0.499423
9041,0.0830709,0.499386
9043,0.0830851,0.499405
9045,0.0830693,0.499381
9047,0.0830845,0.499382
9049,0.083092,0.499327
9051,0.0830871,0.499371
9053,0.0831017,0.49937
9055,0.0831006,0.499373
9057,0.0830854,0.49936
9059,0.0830892,0.499377
9061,0.0830744,0.499391
9063,0.0830742,0.499423
9065,0.0830746,0.499422
9067,0.0830859,0.499447
9069,0.0831078,0.499446
9071,0.0831058,0.499493
9073,0.0831173,0.499488
9075,0.0831062,0.499515
9077,0.0831106,0.499527
9079,0.0830987,0.499539
9081,0.0831046,0.499552
9083,0.0831189,0.499581
9085,0.083117,0.499539
9087,0.0831104,0.499588
9089,0.0831265,0.499577
9091,0.0831084,0.499583
9093,0.083111,0.499632
9095,0.0830981,0.4996
9097,0.083096,0.499546
9099,0.0830993,0.499505
9101,0.0830818,0.499492
9103,0.083065,0.499508
9105,0.0830538,0.499469
9107,0.083059,0.499422
9109,0.0830496,0.499384
9111,0.0830552,0.499313
9113,0.0830398,0.499332
9115,0.083047,0.499319
9117,0.0830713,0.499309
9119,0.0830677,0.49934
9121,0.083096,0.499441
9123,0.0830797,0.499423
9125,0.0830881,0.499498
9127,0.0830999,0.499477
9129,0.0830988,0.499419
9131,0.0830981,0.499385
9133,0.083093,0.499438
9135,0.0831113,0.499349
9137,0.0831264,0.499264
9139,0.0831137,0.499252
9141,0.0831083,0.499297
9143,0.0830981,0.499259
9145,0.0830827,0.499243
9147,0.0830918,0.499175
9149,0.0830749,0.499159
9151,0.0830682,0.499111
9153,0.0830515,0.499112
9155,0.0830472,0.499128
9157,0.0830317,0.499121
9159,0.0830153,0.499108
9161,0.0830148,0.49915
9163,0.0830186,0.499124
9165,0.0830202,0.499058
9167,0.0830147,0.499058
9169,0.0830018,0.499024
9171,0.0830061,0.499079
9173,0.0830235,0.499091
9175,0.0830155,0.499058
9177,0.0830062,0.499024
9179,0.0830163,0.499102
9181,0.0830221,0.499073
9183,0.0830309,0.498998
9185,0.0830391,0.498963
9187,0.0830478,0.498901
9189,0.0830402,0.498944
9191,0.0830222,0.498946
9193,0.0830109,0.498933
9195,0.0830042,0.498894
9197,0.0830155,0.498973
9199,0.0830143,0.498962
9201,0.0830091,0.498909
9203,0.0830075,0.498857
9205,0.083001,0.498808
9207,0.083004,0.498872
9209,0.0829926,0.498903
9211,0.0829845,0.498877
9213,0.0829853,0.498941
9215,0.0829721,0.498914
9217,0.0829693,0.49897
9219,0.0829522,0.498957
9221,0.0829596,0.49901
9223,0.0829685,0.499084
9225,0.0829692,0.49905
9227,0.0829599,0.49901
9229,0.082991,0.499006
9231,0.0829803,0.498987
9233,0.0829741,0.498978
9235,0.0829587,0.49899
9237,0.0829669,0.498941
9239,0.0829621,0.498908
9241,0.0829542,0.498908
9243,0.082961,0.498891
9245,0.0829661,0.49884
9247,0.0829527,0.498823
9249,0.0829673,0.498797
9251,0.0829611,0.498793
9253,0.0829711,0.49886
9255,0.0829785,0.498816
9257,0.0829721,0.498814
9259,0.0829838,0.49889
9261,0.0829747,0.498863
9263,0.0829815,0.498909
9265,0.0829731,0.498893
9267,0.0829803,0.498908
9269,0.0829959,0.498824
9271,0.0829869,0.498848
9273,0.0829771,0.498881
9275,0.0829653,0.498859
9277,0.0829673,0.49882
9279,0.0829536,0.498806
9281,0.0829598,0.498737
9283,0.0829617,0.498698
9285,0.0829618,0.498749
9287,0.082948,0.498779
9289,0.0829439,0.498828
9291,0.0829502,0.498763
9293,0.0829483,0.498707
9295,0.0829317,0.498695
9297,0.0829357,0.498732
9299,0.0829369,0.498703
9301,0.0829202,0.498689
9303,0.0829103,0.498664
9305,0.0829325,0.498665
9307,0.0829147,0.498664
9309,0.0829317,0.498578
9311,0.0829319,0.498582
9313,0.0829192,0.498549
9315,0.0829136,0.498499
9317,0.0829392,0.498595
9319,0.0829425,0.498662
9321,0.0829358,0.498637
9323,0.0829356,0.498697
9325,0.082921,0.49868
9327,0.0829188,0.498633
9329,0.0829133,0.498685
9331,0.0829062,0.498656
9333,0.0829197,0.498575
9335,0.0829207,0.498522
9337,0.0829336,0.498528
9339,0.082921,0.498516
9341,0.0829272,0.498554
9343,0.0829145,0.498534
9345,0.0829156,0.498597
9347,0.0829022,0.49862
9349,0.0828954,0.498634
9351,0.0828798,0.498617
9353,0.0828661,0.498601
9355,0.0828882,0.498509
9357,0.0828812,0.498493
9359,0.0828655,0.498477
9361,0.0828941,0.498477
9363,0.0828922,0.498441
9365,0.0829136,0.49845
9367,0.082911,0.498394
9369,0.0829172,0.498465
9371,0.0829117,0.498507
9373,0.0829228,0.498429
9375,0.0829414,0.498435
9377,0.082944,0.498493
9379,0.0829328,0.49853
9381,0.082955,0.49854
9383,0.0829582,0.498495
9385,0.0829542,0.49845
9387,0.0829575,0.49841
9389,0.0829633,0.498347
9391,0.0829496,0.49832
9393,0.0829743,0.498326
9395,0.082967,0.498287
9397,0.0829719,0.498349
9399,0.0829645,0.498377
9401,0.0829719,0.498319
9403,0.0829578,0.498346
9405,0.0829635,0.498332
9407,0.0829704,0.498287
9409,0.0829641,0.498242
9411,0.0829539,0.498251
9413,0.0829483,0.49826
9415,0.0829515,0.498325
9417,0.0829536,0.498364
9419,0.0829502,0.498372
9421,0.0829411,0.498341
9423,0.0829251,0.498359
9425,0.0829396,0.498278
9427,0.082944,0.498265
9429,0.082939,0.498255
9431,0.0829561,0.498261
9433,0.0829466,0.49824
9435,0.082938,0.498247
9437,0.0829283,0.498207
9439,0.0829171,0.498213
9441,0.0829184,0.498167
9443,0.0829309,0.498152
9445,0.0829464,0.498235
9447,0.0829372,0.498268
9449,0.0829248,0.498235
9451,0.08294,0.498226
9453,0.0829257,0.498249
9455,0.0829147,0.498264
9457,0.0829141,0.498251
9459,0.0829108,0.498278
9461,0.0829033,0.498295
9463,0.082887,0.498309
9465,0.0828778,0.498268
9467,0.0828836,0.498332
9469,0.0828709,0.498316
9471,0.0828774,0.498254
9473,0.0828622,0.498233
9475,0.0828648,0.498239
9477,0.0828514,0.49821
9479,0.0828649,0.49818
9481,0.0828714,0.498155
9483,0.0828615,0.498133
9485,0.0828728,0.498207
9487,0.0828787,0.498251
9489,0.0828866,0.498246
9491,0.0828822,0.498283
9493,0.0828674,0.498281
9495,0.0828876,0.498287
9497,0.0828943,0.498253
9499,0.082888,0.498234
9501,0.082898,0.498267
9503,0.0828922,0.498261
9505,0.082895,0.498206
9507,0.0829035,0.498277
9509,0.0829056,0.498316
9511,0.0829025,0.498274
9513,0.0829337,0.498276
9515,0.0829233,0.498286
9517,0.0829342,0.49832
9519,0.0829434,0.498245
9521,0.0829626,0.498159
9523,0.0829534,0.498198
9525,0.0829424,0.498211
9527,0.0829517,0.498183
9529,0.0829452,0.498191
9531,0.0829525,0.498121
9533,0.0829396,0.498096
9535,0.0829356,0.498148
9537,0.0829234,0.498175
9539,0.0829298,0.49822
9541,0.0829333,0.498279
9543,0.0829342,0.498251
9545,0.082938,0.498295
9547,0.082943,0.498326
9549,0.0829354,0.49836
9551,0.0829606,0.498362
9553,0.0829466,0.498385
9555,0.0829539,0.498453
9557,0.0829386,0.498432
9559,0.0829569,0.498446
9561,0.082954,0.498438
9563,0.0829676,0.498361
9565,0.0829747,0.498331
9567,0.0829715,0.498322
9569,0.0829731,0.498315
9571,0.0829679,0.498271
9573,0.0829737,0.498204
9575,0.0830012,0.498108
9577,0.0829913,0.498122
9579,0.0829974,0.498176
9581,0.0830213,0.498169
9583,0.0830042,0.498165
9585,0.0829997,0.498156
9587,0.0830009,0.498102
9589,0.082987,0.4981
9591,0.0829789,0.498057
9593,0.0829621,0.498064
9595,0.0829547,0.49802
9597,0.0829572,0.497979
9599,0.0829444,0.497951
9601,0.0829356,0.497933
9603,0.0829266,0.497936
9605,0.08293,0.498001
9607,0.0829164,0.497997
9609,0.082916,0.49794
9611,0.0829319,0.497858
9613,0.0829198,0.497858
9615,0.0829247,0.49781
9617,0.0829376,0.497889
9619,0.0829345,0.497849
9621,0.0829251,0.497811
9623,0.082929,0.497877
9625,0.0829374,0.497882
9627,0.0829428,0.497826
9629,0.0829329,0.497795
9631,0.0829208,0.497815
9633,0.0829243,0.497762
9635,0.0829341,0.497835
9637,0.0829418,0.497764
9639,0.082928,0.497748
9641,0.0829147,0.497762
9643,0.0829076,0.497778
9645,0.0829075,0.4978
9647,0.08291,0.497803
9649,0.082921,0.497877
9651,0.0829316,0.497846
9653,0.0829176,0.497829
9655,0.0829211,0.497831
9657,0.0829213,0.497888
9659,0.0829233,0.497943
9661,0.0829121,0.497908
9663,0.0828977,0.497884
9665,0.0828996,0.497876
9667,0.0829062,0.497901
9669,0.0829057,0.497914
9671,0.0829,0.497913
9673,0.0828846,0.497928
9675,0.0828809,0.497967
9677,0.0828668,0.497949
9679,0.0828752,0.497879
9681,0.0828698,0.497881
9683,0.0828588,0.497868
9685,0.0828643,0.497802
9687,0.0828753,0.497877
9689,0.084211,0.503221
9691,0.0842019,0.503259
9693,0.0841869,0.503277
9695,0.0841836,0.503274
9697,0.0841722,0.503273
9699,0.0841851,0.503351
9701,0.0841736,0.503384
9703,0.0841667,0.503375
9705,0.0841576,0.50334
9707,0.0841685,0.503416
9709,0.0841524,0.503402
9711,0.0841606,0.503408
9713,0.0841502,0.503445
9715,0.0841528,0.503499
9717,0.0841502,0.503534
9719,0.0841757,0.503539
9721,0.0841694,0.503586
9723,0.084162,0.503578
9725,0.0841463,0.50356
9727,0.0841488,0.503512
9729,0.0841422,0.503517
9731,0.0841519,0.503453
9733,0.0841632,0.503421
9735,0.0841547,0.503405
9737,0.0841523,0.503364
9739,0.0841503,0.503326
9741,0.0841583,0.503351
9743,0.0841446,0.503357
9745,0.0841736,0.503455
9747,0.0841578,0.503456
9749,0.0841555,0.503502
9751,0.0841392,0.503511
9753,0.084136,0.50346
9755,0.0841361,0.503518
9757,0.0841233,0.50351
9759,0.0841169,0.503526
9761,0.0841103,0.503568
9763,0.0841005,0.503606
9765,0.0840854,0.503589
9767,0.0840827,0.503637
9769,0.0841006,0.50372
9771,0.0841061,0.503712
9773,0.0840942,0.503693
9775,0.0840847,0.50366
9777,0.0840882,0.503618
9779,0.0840742,0.503624
9781,0.0840713,0.503602
9783,0.0841007,0.503599
9785,0.0840993,0.503617
9787,0.0841051,0.503681
9789,0.0840986,0.503647
9791,0.0840949,0.503656
9793,0.0841044,0.503587
9795,0.0840957,0.503608
9797,0.0840842,0.503576
9799,0.0840754,0.503537
9801,0.0840636,0.503517
9803,0.0840692,0.503474
9805,0.0840718,0.503428
9807,0.0840639,0.503467
9809,0.0840473,0.503465
9811,0.0840652,0.503382
9813,0.0840724,0.503343
9815,0.0840867,0.50335
9817,0.0840958,0.503423
9819,0.084112,0.503415
9821,0.0841097,0.503363
9823,0.0841072,0.503412
9825,0.0841042,0.50336
9827,0.0840887,0.50336
9829,0.0840816,0.503399
9831,0.0840887,0.503469
9833,0.0840879,0.503489
9835,0.0840728,0.503469
9837,0.0840669,0.503424
9839,0.0840908,0.503515
9841,0.0841008,0.503479
9843,0.0841078,0.503411
9845,0.0841206,0.503336
9847,0.0841313,0.503345
9849,0.0841542,0.503255
9851,0.0841603,0.503293
9853,0.0841633,0.503296
9855,0.0841687,0.50324
9857,0.0841664,0.503197
9859,0.0841784,0.503268
9861,0.084178,0.503277
9863,0.0841623,0.503293
9865,0.0841731,0.503362
9867,0.0842007,0.503366
9869,0.084217,0.503384
9871,0.084233,0.503465
9873,0.0842617,0.503469
9875,0.0842841,0.50338
9877,0.0842774,0.503334
9879,0.0842821,0.503364
9881,0.0842856,0.503387
9883,0.0842758,0.503416
9885,0.0842745,0.503472
9887,0.0842895,0.503552
9889,0.0842959,0.503571
9891,0.0842797,0.503582
9893,0.0842809,0.503573
9895,0.0842783,0.50353
9897,0.0842886,0.503455
9899,0.0842741,0.50344
9901,0.0842729,0.503396
9903,0.0842815,0.503324
9905,0.0842691,0.503303
9907,0.084274,0.503295
9909,0.0842756,0.503259
9911,0.0842862,0.503261
9913,0.0843106,0.503352
9915,0.0843003,0.503367
9917,0.0842911,0.503373
9919,0.0842999,0.503434
9921,0.0842979,0.503379
9923,0.084305,0.503333
9925,0.0842924,0.503334
9927,0.0842756,0.503332
9929,0.0842882,0.503406
9931,0.084299,0.503481
9933,0.0843028,0.503429
9935,0.0843296,0.503523
9937,0.0843292,0.503469
9939,0.0843342,0.503533
9941,0.0843401,0.503541
9943,0.0843408,0.50354
9945,0.0843412,0.50354
9947,0.0843441,0.503586
9949,0.0843276,0.503596
9951,0.0843197,0.503627
9953,0.0843308,0.503608
9955,0.0843377,0.503602
9957,0.0843297,0.5036
9959,0.0843148,0.503613
9961,0.0843042,0.503588
9963,0.0842923,0.503593
9965,0.0842776,0.503586
9967,0.0842785,0.503639
9969,0.0842636,0.503624
9971,0.0842607,0.503676
9973,0.0842519,0.50366
9975,0.0842737,0.503654
9977,0.0842793,0.503721
9979,0.0842647,0.503712
9981,0.0842671,0.503661
9983,0.0842716,0.503595
9985,0.0842924,0.503605
9987,0.0842891,0.503619
9989,0.0842995,0.503641
9991,0.0842865,0.503623
9993,0.0842729,0.503638
9995,0.0842867,0.503562
9997,0.0843015,0.50355
9999,0.0843041,0.503598
